Date,Hour,Ontario Demand
2022-10-01,24,12042
2022-10-02,1,11575
2022-10-02,2,11301
2022-10-02,3,11164
2022-10-02,4,11258
2022-10-02,5,11389
2022-10-02,6,11734
2022-10-02,7,12126
2022-10-02,8,12568
2022-10-02,9,12407
2022-10-02,10,12332
2022-10-02,11,12493
2022-10-02,12,12690
2022-10-02,13,12566
2022-10-02,14,12420
2022-10-02,15,12586
2022-10-02,16,13296
2022-10-02,17,14288
2022-10-02,18,14851
2022-10-02,19,15140
2022-10-02,20,15041
2022-10-02,21,14533
2022-10-02,22,13795
2022-10-02,23,12959
2022-10-02,24,12217
2022-10-03,1,11861
2022-10-03,2,11693
2022-10-03,3,11729
2022-10-03,4,12055
2022-10-03,5,12368
2022-10-03,6,13683
2022-10-03,7,15146
2022-10-03,8,15320
2022-10-03,9,14948
2022-10-03,10,14671
2022-10-03,11,14418
2022-10-03,12,14240
2022-10-03,13,14044
2022-10-03,14,14068
2022-10-03,15,14202
2022-10-03,16,14773
2022-10-03,17,15729
2022-10-03,18,16115
2022-10-03,19,16502
2022-10-03,20,16006
2022-10-03,21,15368
2022-10-03,22,14433
2022-10-03,23,13406
2022-10-03,24,12748
2022-10-04,1,12347
2022-10-04,2,12081
2022-10-04,3,12004
2022-10-04,4,12183
2022-10-04,5,12811
2022-10-04,6,14037
2022-10-04,7,15194
2022-10-04,8,15453
2022-10-04,9,14985
2022-10-04,10,14467
2022-10-04,11,14481
2022-10-04,12,14244
2022-10-04,13,14191
2022-10-04,14,14216
2022-10-04,15,14475
2022-10-04,16,15007
2022-10-04,17,15697
2022-10-04,18,16063
2022-10-04,19,16383
2022-10-04,20,16162
2022-10-04,21,15471
2022-10-04,22,14530
2022-10-04,23,13576
2022-10-04,24,12841
2022-10-05,1,12411
2022-10-05,2,12155
2022-10-05,3,12065
2022-10-05,4,12071
2022-10-05,5,12582
2022-10-05,6,13796
2022-10-05,7,14957
2022-10-05,8,15030
2022-10-05,9,14698
2022-10-05,10,14479
2022-10-05,11,14382
2022-10-05,12,14363
2022-10-05,13,14342
2022-10-05,14,14428
2022-10-05,15,14737
2022-10-05,16,15385
2022-10-05,17,16174
2022-10-05,18,16387
2022-10-05,19,16624
2022-10-05,20,16366
2022-10-05,21,15586
2022-10-05,22,14538
2022-10-05,23,13614
2022-10-05,24,12941
2022-10-06,1,12525
2022-10-06,2,12237
2022-10-06,3,12196
2022-10-06,4,12181
2022-10-06,5,12706
2022-10-06,6,13901
2022-10-06,7,15074
2022-10-06,8,15208
2022-10-06,9,15125
2022-10-06,10,15152
2022-10-06,11,15139
2022-10-06,12,15130
2022-10-06,13,15060
2022-10-06,14,15001
2022-10-06,15,15130
2022-10-06,16,15497
2022-10-06,17,15838
2022-10-06,18,15875
2022-10-06,19,16375
2022-10-06,20,15929
2022-10-06,21,15270
2022-10-06,22,14187
2022-10-06,23,13368
2022-10-06,24,12893
2022-10-07,1,12263
2022-10-07,2,11980
2022-10-07,3,11818
2022-10-07,4,11857
2022-10-07,5,12352
2022-10-07,6,13353
2022-10-07,7,14464
2022-10-07,8,15116
2022-10-07,9,15192
2022-10-07,10,14921
2022-10-07,11,14830
2022-10-07,12,14999
2022-10-07,13,15040
2022-10-07,14,14784
2022-10-07,15,14837
2022-10-07,16,15010
2022-10-07,17,15543
2022-10-07,18,15867
2022-10-07,19,16303
2022-10-07,20,16032
2022-10-07,21,15370
2022-10-07,22,14786
2022-10-07,23,13777
2022-10-07,24,13006
2022-10-08,1,12370
2022-10-08,2,12109
2022-10-08,3,12071
2022-10-08,4,12082
2022-10-08,5,12397
2022-10-08,6,13064
2022-10-08,7,13534
2022-10-08,8,14007
2022-10-08,9,14417
2022-10-08,10,14174
2022-10-08,11,14422
2022-10-08,12,14199
2022-10-08,13,13788
2022-10-08,14,13823
2022-10-08,15,13755
2022-10-08,16,14010
2022-10-08,17,14368
2022-10-08,18,14720
2022-10-08,19,15123
2022-10-08,20,14573
2022-10-08,21,14042
2022-10-08,22,13413
2022-10-08,23,12856
2022-10-08,24,12330
2022-10-09,1,11901
2022-10-09,2,11553
2022-10-09,3,11454
2022-10-09,4,11440
2022-10-09,5,11708
2022-10-09,6,12028
2022-10-09,7,12756
2022-10-09,8,13696
2022-10-09,9,14089
2022-10-09,10,13836
2022-10-09,11,13559
2022-10-09,12,13498
2022-10-09,13,13099
2022-10-09,14,13154
2022-10-09,15,13525
2022-10-09,16,13989
2022-10-09,17,14506
2022-10-09,18,14518
2022-10-09,19,14595
2022-10-09,20,14254
2022-10-09,21,13900
2022-10-09,22,13523
2022-10-09,23,12917
2022-10-09,24,12286
2022-10-10,1,11787
2022-10-10,2,11571
2022-10-10,3,11394
2022-10-10,4,11393
2022-10-10,5,11624
2022-10-10,6,12250
2022-10-10,7,12738
2022-10-10,8,13041
2022-10-10,9,13080
2022-10-10,10,12715
2022-10-10,11,12621
2022-10-10,12,12841
2022-10-10,13,12616
2022-10-10,14,12525
2022-10-10,15,12534
2022-10-10,16,13124
2022-10-10,17,13922
2022-10-10,18,14755
2022-10-10,19,15166
2022-10-10,20,14664
2022-10-10,21,14034
2022-10-10,22,13292
2022-10-10,23,12412
2022-10-10,24,11935
2022-10-11,1,11624
2022-10-11,2,11421
2022-10-11,3,11434
2022-10-11,4,11527
2022-10-11,5,12215
2022-10-11,6,13682
2022-10-11,7,15040
2022-10-11,8,15406
2022-10-11,9,14986
2022-10-11,10,14395
2022-10-11,11,14079
2022-10-11,12,13990
2022-10-11,13,14067
2022-10-11,14,14022
2022-10-11,15,14318
2022-10-11,16,14768
2022-10-11,17,15454
2022-10-11,18,15966
2022-10-11,19,16011
2022-10-11,20,15427
2022-10-11,21,14776
2022-10-11,22,13859
2022-10-11,23,13099
2022-10-11,24,12363
2022-10-12,1,12114
2022-10-12,2,11894
2022-10-12,3,11757
2022-10-12,4,11937
2022-10-12,5,12260
2022-10-12,6,13310
2022-10-12,7,14417
2022-10-12,8,14852
2022-10-12,9,14930
2022-10-12,10,14935
2022-10-12,11,15126
2022-10-12,12,15111
2022-10-12,13,15033
2022-10-12,14,14834
2022-10-12,15,15064
2022-10-12,16,15447
2022-10-12,17,15853
2022-10-12,18,15985
2022-10-12,19,16289
2022-10-12,20,15756
2022-10-12,21,15082
2022-10-12,22,14434
2022-10-12,23,13672
2022-10-12,24,12777
2022-10-13,1,12291
2022-10-13,2,12137
2022-10-13,3,12252
2022-10-13,4,12098
2022-10-13,5,12475
2022-10-13,6,13586
2022-10-13,7,14842
2022-10-13,8,15697
2022-10-13,9,15612
2022-10-13,10,15873
2022-10-13,11,16016
2022-10-13,12,15446
2022-10-13,13,15107
2022-10-13,14,14789
2022-10-13,15,14882
2022-10-13,16,15322
2022-10-13,17,15537
2022-10-13,18,15885
2022-10-13,19,16277
2022-10-13,20,16056
2022-10-13,21,15272
2022-10-13,22,14198
2022-10-13,23,13238
2022-10-13,24,12528
2022-10-14,1,12314
2022-10-14,2,12014
2022-10-14,3,11966
2022-10-14,4,12033
2022-10-14,5,12521
2022-10-14,6,13648
2022-10-14,7,14844
2022-10-14,8,15168
2022-10-14,9,15254
2022-10-14,10,15163
2022-10-14,11,14778
2022-10-14,12,14525
2022-10-14,13,13906
2022-10-14,14,13598
2022-10-14,15,13591
2022-10-14,16,14042
2022-10-14,17,14476
2022-10-14,18,15017
2022-10-14,19,15443
2022-10-14,20,14976
2022-10-14,21,14454
2022-10-14,22,13807
2022-10-14,23,12943
2022-10-14,24,12217
2022-10-15,1,11585
2022-10-15,2,11622
2022-10-15,3,11437
2022-10-15,4,11416
2022-10-15,5,11501
2022-10-15,6,12201
2022-10-15,7,12954
2022-10-15,8,13566
2022-10-15,9,13923
2022-10-15,10,13923
2022-10-15,11,13904
2022-10-15,12,13696
2022-10-15,13,13678
2022-10-15,14,13645
2022-10-15,15,13688
2022-10-15,16,13883
2022-10-15,17,14600
2022-10-15,18,14970
2022-10-15,19,15082
2022-10-15,20,14629
2022-10-15,21,14095
2022-10-15,22,13502
2022-10-15,23,12793
2022-10-15,24,12062
2022-10-16,1,11723
2022-10-16,2,11670
2022-10-16,3,11685
2022-10-16,4,11526
2022-10-16,5,11650
2022-10-16,6,11979
2022-10-16,7,12540
2022-10-16,8,13154
2022-10-16,9,13694
2022-10-16,10,13662
2022-10-16,11,13296
2022-10-16,12,13377
2022-10-16,13,13262
2022-10-16,14,13510
2022-10-16,15,13837
2022-10-16,16,14604
2022-10-16,17,15215
2022-10-16,18,15255
2022-10-16,19,15329
2022-10-16,20,14988
2022-10-16,21,14374
2022-10-16,22,13561
2022-10-16,23,12799
2022-10-16,24,12026
2022-10-17,1,11750
2022-10-17,2,11553
2022-10-17,3,11547
2022-10-17,4,11710
2022-10-17,5,12274
2022-10-17,6,13521
2022-10-17,7,15120
2022-10-17,8,15643
2022-10-17,9,15791
2022-10-17,10,15610
2022-10-17,11,15525
2022-10-17,12,15642
2022-10-17,13,15493
2022-10-17,14,15369
2022-10-17,15,15526
2022-10-17,16,15959
2022-10-17,17,16516
2022-10-17,18,16569
2022-10-17,19,16655
2022-10-17,20,16109
2022-10-17,21,15510
2022-10-17,22,14669
2022-10-17,23,13630
2022-10-17,24,13091
2022-10-18,1,12537
2022-10-18,2,12258
2022-10-18,3,12124
2022-10-18,4,12279
2022-10-18,5,12897
2022-10-18,6,14090
2022-10-18,7,15581
2022-10-18,8,15884
2022-10-18,9,15796
2022-10-18,10,15818
2022-10-18,11,15637
2022-10-18,12,15620
2022-10-18,13,15414
2022-10-18,14,15427
2022-10-18,15,15508
2022-10-18,16,16232
2022-10-18,17,16567
2022-10-18,18,16880
2022-10-18,19,17128
2022-10-18,20,16628
2022-10-18,21,16202
2022-10-18,22,15173
2022-10-18,23,14078
2022-10-18,24,13303
2022-10-19,1,12849
2022-10-19,2,12605
2022-10-19,3,12529
2022-10-19,4,12739
2022-10-19,5,13192
2022-10-19,6,14420
2022-10-19,7,15900
2022-10-19,8,16116
2022-10-19,9,16018
2022-10-19,10,15958
2022-10-19,11,15701
2022-10-19,12,15727
2022-10-19,13,15791
2022-10-19,14,15602
2022-10-19,15,15717
2022-10-19,16,16193
2022-10-19,17,16998
2022-10-19,18,17294
2022-10-19,19,17063
2022-10-19,20,16431
2022-10-19,21,15840
2022-10-19,22,14920
2022-10-19,23,14006
2022-10-19,24,13480
2022-10-20,1,13076
2022-10-20,2,12748
2022-10-20,3,12789
2022-10-20,4,13017
2022-10-20,5,13250
2022-10-20,6,14550
2022-10-20,7,15865
2022-10-20,8,16395
2022-10-20,9,16456
2022-10-20,10,16128
2022-10-20,11,15987
2022-10-20,12,16112
2022-10-20,13,16049
2022-10-20,14,16156
2022-10-20,15,16156
2022-10-20,16,16374
2022-10-20,17,16756
2022-10-20,18,17127
2022-10-20,19,17254
2022-10-20,20,17002
2022-10-20,21,16237
2022-10-20,22,15259
2022-10-20,23,14188
2022-10-20,24,13336
2022-10-21,1,12903
2022-10-21,2,12442
2022-10-21,3,12241
2022-10-21,4,12442
2022-10-21,5,13014
2022-10-21,6,14197
2022-10-21,7,15369
2022-10-21,8,15642
2022-10-21,9,15089
2022-10-21,10,14577
2022-10-21,11,13951
2022-10-21,12,13952
2022-10-21,13,13796
2022-10-21,14,13816
2022-10-21,15,13638
2022-10-21,16,14164
2022-10-21,17,14990
2022-10-21,18,15242
2022-10-21,19,15227
2022-10-21,20,15070
2022-10-21,21,14521
2022-10-21,22,13741
2022-10-21,23,12763
2022-10-21,24,12070
2022-10-22,1,11558
2022-10-22,2,11431
2022-10-22,3,11217
2022-10-22,4,11220
2022-10-22,5,11592
2022-10-22,6,12033
2022-10-22,7,12761
2022-10-22,8,13014
2022-10-22,9,13129
2022-10-22,10,13057
2022-10-22,11,12639
2022-10-22,12,12597
2022-10-22,13,12499
2022-10-22,14,12420
2022-10-22,15,12531
2022-10-22,16,13090
2022-10-22,17,13921
2022-10-22,18,14349
2022-10-22,19,14263
2022-10-22,20,13920
2022-10-22,21,13362
2022-10-22,22,12689
2022-10-22,23,12068
2022-10-22,24,11463
2022-10-23,1,11109
2022-10-23,2,10914
2022-10-23,3,10820
2022-10-23,4,10959
2022-10-23,5,11442
2022-10-23,6,11769
2022-10-23,7,12204
2022-10-23,8,12406
2022-10-23,9,12590
2022-10-23,10,12741
2022-10-23,11,12543
2022-10-23,12,12463
2022-10-23,13,12271
2022-10-23,14,12397
2022-10-23,15,12567
2022-10-23,16,13254
2022-10-23,17,14525
2022-10-23,18,15004
2022-10-23,19,14827
2022-10-23,20,14474
2022-10-23,21,13904
2022-10-23,22,13305
2022-10-23,23,12468
2022-10-23,24,11671
2022-10-24,1,11369
2022-10-24,2,11207
2022-10-24,3,11495
2022-10-24,4,11695
2022-10-24,5,12374
2022-10-24,6,13391
2022-10-24,7,14899
2022-10-24,8,15163
2022-10-24,9,14867
2022-10-24,10,14601
2022-10-24,11,14124
2022-10-24,12,14201
2022-10-24,13,14054
2022-10-24,14,14108
2022-10-24,15,14308
2022-10-24,16,14991
2022-10-24,17,15857
2022-10-24,18,15954
2022-10-24,19,15702
2022-10-24,20,15246
2022-10-24,21,14594
2022-10-24,22,13804
2022-10-24,23,12988
2022-10-24,24,12335
2022-10-25,1,11789
2022-10-25,2,11472
2022-10-25,3,11451
2022-10-25,4,11634
2022-10-25,5,12198
2022-10-25,6,13459
2022-10-25,7,14679
2022-10-25,8,15192
2022-10-25,9,15230
2022-10-25,10,15233
2022-10-25,11,15078
2022-10-25,12,15165
2022-10-25,13,14985
2022-10-25,14,14808
2022-10-25,15,14799
2022-10-25,16,15385
2022-10-25,17,15916
2022-10-25,18,16167
2022-10-25,19,16019
2022-10-25,20,15476
2022-10-25,21,14708
2022-10-25,22,13824
2022-10-25,23,12853
2022-10-25,24,12363
2022-10-26,1,12076
2022-10-26,2,11866
2022-10-26,3,11804
2022-10-26,4,11817
2022-10-26,5,12215
2022-10-26,6,13482
2022-10-26,7,15016
2022-10-26,8,15603
2022-10-26,9,15487
2022-10-26,10,15370
2022-10-26,11,15603
2022-10-26,12,15248
2022-10-26,13,15445
2022-10-26,14,15500
2022-10-26,15,15597
2022-10-26,16,15944
2022-10-26,17,16246
2022-10-26,18,16009
2022-10-26,19,15832
2022-10-26,20,15500
2022-10-26,21,14773
2022-10-26,22,13751
2022-10-26,23,12938
2022-10-26,24,12440
2022-10-27,1,12021
2022-10-27,2,11779
2022-10-27,3,11868
2022-10-27,4,12167
2022-10-27,5,12787
2022-10-27,6,14153
2022-10-27,7,15716
2022-10-27,8,15879
2022-10-27,9,15420
2022-10-27,10,14962
2022-10-27,11,14503
2022-10-27,12,14272
2022-10-27,13,14021
2022-10-27,14,13959
2022-10-27,15,14210
2022-10-27,16,14922
2022-10-27,17,15962
2022-10-27,18,16509
2022-10-27,19,16592
2022-10-27,20,16238
2022-10-27,21,15494
2022-10-27,22,14589
2022-10-27,23,13564
2022-10-27,24,12888
2022-10-28,1,12574
2022-10-28,2,12299
2022-10-28,3,12152
2022-10-28,4,12368
2022-10-28,5,12916
2022-10-28,6,14287
2022-10-28,7,15814
2022-10-28,8,16125
2022-10-28,9,15553
2022-10-28,10,15125
2022-10-28,11,14620
2022-10-28,12,14604
2022-10-28,13,14381
2022-10-28,14,14195
2022-10-28,15,14339
2022-10-28,16,14954
2022-10-28,17,15891
2022-10-28,18,16399
2022-10-28,19,16400
2022-10-28,20,15968
2022-10-28,21,15396
2022-10-28,22,14486
2022-10-28,23,13584
2022-10-28,24,12983
2022-10-29,1,12563
2022-10-29,2,12366
2022-10-29,3,12263
2022-10-29,4,12460
2022-10-29,5,12804
2022-10-29,6,13437
2022-10-29,7,14156
2022-10-29,8,14698
2022-10-29,9,14393
2022-10-29,10,13928
2022-10-29,11,13566
2022-10-29,12,13240
2022-10-29,13,12964
2022-10-29,14,12934
2022-10-29,15,13000
2022-10-29,16,13639
2022-10-29,17,14693
2022-10-29,18,15323
2022-10-29,19,15256
2022-10-29,20,14672
2022-10-29,21,14153
2022-10-29,22,13528
2022-10-29,23,12956
2022-10-29,24,12454
2022-10-30,1,12206
2022-10-30,2,12028
2022-10-30,3,11857
2022-10-30,4,11878
2022-10-30,5,12295
2022-10-30,6,12668
2022-10-30,7,13114
2022-10-30,8,13582
2022-10-30,9,13430
2022-10-30,10,13351
2022-10-30,11,13364
2022-10-30,12,13257
2022-10-30,13,13092
2022-10-30,14,13306
2022-10-30,15,13829
2022-10-30,16,14507
2022-10-30,17,15376
2022-10-30,18,16101
2022-10-30,19,15684
2022-10-30,20,15242
2022-10-30,21,14662
2022-10-30,22,13885
2022-10-30,23,13130
2022-10-30,24,12426
2022-10-31,1,12303
2022-10-31,2,12380
2022-10-31,3,12334
2022-10-31,4,12538
2022-10-31,5,13082
2022-10-31,6,14292
2022-10-31,7,15808
2022-10-31,8,16130
2022-10-31,9,16171
2022-10-31,10,16323
2022-10-31,11,16180
2022-10-31,12,16174
2022-10-31,13,16098
2022-10-31,14,16064
2022-10-31,15,16021
2022-10-31,16,16410
2022-10-31,17,16590
2022-10-31,18,16288
2022-10-31,19,15698
2022-10-31,20,15579
2022-10-31,21,15286
2022-10-31,22,14464
2022-10-31,23,13465
2022-10-31,24,12772
2022-11-01,1,12284
2022-11-01,2,12236
2022-11-01,3,12269
2022-11-01,4,12367
2022-11-01,5,12851
2022-11-01,6,14082
2022-11-01,7,15627
2022-11-01,8,16039
2022-11-01,9,16042
2022-11-01,10,16236
2022-11-01,11,15565
2022-11-01,12,15011
2022-11-01,13,14862
2022-11-01,14,14757
2022-11-01,15,14781
2022-11-01,16,15241
2022-11-01,17,16081
2022-11-01,18,16399
2022-11-01,19,16267
2022-11-01,20,15889
2022-11-01,21,15348
2022-11-01,22,14746
2022-11-01,23,13642
2022-11-01,24,12777
2022-11-02,1,12509
2022-11-02,2,12279
2022-11-02,3,12363
2022-11-02,4,12516
2022-11-02,5,13144
2022-11-02,6,14597
2022-11-02,7,15966
2022-11-02,8,16083
2022-11-02,9,15620
2022-11-02,10,15106
2022-11-02,11,14769
2022-11-02,12,14635
2022-11-02,13,14545
2022-11-02,14,14445
2022-11-02,15,14680
2022-11-02,16,15360
2022-11-02,17,16244
2022-11-02,18,16636
2022-11-02,19,16404
2022-11-02,20,16094
2022-11-02,21,15310
2022-11-02,22,14308
2022-11-02,23,13245
2022-11-02,24,12753
2022-11-03,1,12577
2022-11-03,2,12349
2022-11-03,3,12130
2022-11-03,4,12219
2022-11-03,5,12920
2022-11-03,6,14352
2022-11-03,7,15784
2022-11-03,8,15976
2022-11-03,9,15764
2022-11-03,10,15727
2022-11-03,11,15279
2022-11-03,12,14822
2022-11-03,13,14634
2022-11-03,14,14592
2022-11-03,15,14741
2022-11-03,16,15439
2022-11-03,17,16172
2022-11-03,18,16537
2022-11-03,19,16355
2022-11-03,20,15717
2022-11-03,21,15123
2022-11-03,22,14308
2022-11-03,23,13388
2022-11-03,24,12720
2022-11-04,1,12163
2022-11-04,2,11941
2022-11-04,3,11874
2022-11-04,4,11948
2022-11-04,5,12578
2022-11-04,6,13868
2022-11-04,7,15203
2022-11-04,8,15354
2022-11-04,9,15152
2022-11-04,10,14891
2022-11-04,11,14496
2022-11-04,12,14286
2022-11-04,13,14243
2022-11-04,14,14507
2022-11-04,15,14639
2022-11-04,16,14934
2022-11-04,17,15766
2022-11-04,18,15990
2022-11-04,19,15666
2022-11-04,20,15237
2022-11-04,21,14561
2022-11-04,22,13737
2022-11-04,23,13011
2022-11-04,24,12241
2022-11-05,1,11730
2022-11-05,2,11516
2022-11-05,3,11270
2022-11-05,4,11303
2022-11-05,5,11562
2022-11-05,6,12082
2022-11-05,7,12815
2022-11-05,8,13467
2022-11-05,9,13834
2022-11-05,10,13882
2022-11-05,11,13835
2022-11-05,12,13676
2022-11-05,13,13502
2022-11-05,14,13623
2022-11-05,15,14133
2022-11-05,16,14580
2022-11-05,17,14918
2022-11-05,18,15109
2022-11-05,19,14933
2022-11-05,20,14390
2022-11-05,21,13943
2022-11-05,22,13390
2022-11-05,23,12581
2022-11-05,24,11921
2022-11-06,1,11315
2022-11-06,2,11105
2022-11-06,3,10988
2022-11-06,4,10963
2022-11-06,5,10931
2022-11-06,6,11072
2022-11-06,7,11863
2022-11-06,8,12706
2022-11-06,9,13151
2022-11-06,10,13180
2022-11-06,11,12875
2022-11-06,12,12879
2022-11-06,13,12998
2022-11-06,14,13080
2022-11-06,15,13307
2022-11-06,16,13672
2022-11-06,17,14648
2022-11-06,18,15428
2022-11-06,19,15217
2022-11-06,20,14569
2022-11-06,21,14220
2022-11-06,22,13509
2022-11-06,23,12749
2022-11-06,24,12111
2022-11-07,1,11683
2022-11-07,2,11398
2022-11-07,3,11399
2022-11-07,4,11371
2022-11-07,5,11619
2022-11-07,6,12204
2022-11-07,7,13446
2022-11-07,8,14523
2022-11-07,9,14518
2022-11-07,10,14263
2022-11-07,11,13991
2022-11-07,12,14487
2022-11-07,13,14671
2022-11-07,14,14620
2022-11-07,15,14797
2022-11-07,16,15285
2022-11-07,17,16214
2022-11-07,18,17204
2022-11-07,19,16936
2022-11-07,20,16440
2022-11-07,21,15733
2022-11-07,22,15066
2022-11-07,23,14351
2022-11-07,24,13548
2022-11-08,1,12933
2022-11-08,2,12975
2022-11-08,3,12756
2022-11-08,4,12572
2022-11-08,5,12651
2022-11-08,6,13251
2022-11-08,7,14560
2022-11-08,8,16040
2022-11-08,9,15787
2022-11-08,10,15282
2022-11-08,11,14678
2022-11-08,12,14839
2022-11-08,13,14881
2022-11-08,14,14813
2022-11-08,15,14916
2022-11-08,16,15504
2022-11-08,17,16756
2022-11-08,18,17567
2022-11-08,19,17284
2022-11-08,20,16801
2022-11-08,21,16499
2022-11-08,22,15706
2022-11-08,23,14882
2022-11-08,24,14015
2022-11-09,1,13360
2022-11-09,2,13149
2022-11-09,3,12897
2022-11-09,4,13038
2022-11-09,5,13110
2022-11-09,6,13571
2022-11-09,7,14810
2022-11-09,8,15828
2022-11-09,9,15563
2022-11-09,10,15159
2022-11-09,11,14889
2022-11-09,12,14565
2022-11-09,13,14617
2022-11-09,14,14517
2022-11-09,15,14727
2022-11-09,16,15324
2022-11-09,17,16517
2022-11-09,18,17416
2022-11-09,19,16844
2022-11-09,20,16332
2022-11-09,21,15846
2022-11-09,22,15106
2022-11-09,23,14212
2022-11-09,24,13211
2022-11-10,1,12711
2022-11-10,2,12273
2022-11-10,3,12058
2022-11-10,4,12032
2022-11-10,5,12168
2022-11-10,6,12802
2022-11-10,7,14111
2022-11-10,8,15162
2022-11-10,9,15501
2022-11-10,10,15317
2022-11-10,11,14884
2022-11-10,12,14385
2022-11-10,13,14640
2022-11-10,14,14748
2022-11-10,15,14884
2022-11-10,16,15296
2022-11-10,17,16105
2022-11-10,18,16562
2022-11-10,19,16070
2022-11-10,20,15873
2022-11-10,21,15709
2022-11-10,22,14950
2022-11-10,23,14222
2022-11-10,24,13265
2022-11-11,1,12591
2022-11-11,2,12335
2022-11-11,3,12190
2022-11-11,4,12095
2022-11-11,5,12274
2022-11-11,6,12951
2022-11-11,7,13967
2022-11-11,8,14974
2022-11-11,9,15310
2022-11-11,10,15572
2022-11-11,11,15961
2022-11-11,12,16152
2022-11-11,13,16334
2022-11-11,14,16560
2022-11-11,15,16391
2022-11-11,16,16586
2022-11-11,17,16887
2022-11-11,18,17237
2022-11-11,19,16734
2022-11-11,20,15861
2022-11-11,21,15482
2022-11-11,22,14914
2022-11-11,23,14063
2022-11-11,24,13154
2022-11-12,1,12509
2022-11-12,2,11983
2022-11-12,3,11699
2022-11-12,4,11724
2022-11-12,5,11754
2022-11-12,6,12069
2022-11-12,7,12926
2022-11-12,8,13684
2022-11-12,9,14132
2022-11-12,10,14363
2022-11-12,11,15148
2022-11-12,12,15316
2022-11-12,13,15082
2022-11-12,14,15096
2022-11-12,15,15581
2022-11-12,16,15706
2022-11-12,17,16027
2022-11-12,18,16538
2022-11-12,19,16436
2022-11-12,20,15951
2022-11-12,21,15361
2022-11-12,22,14721
2022-11-12,23,14038
2022-11-12,24,13350
2022-11-13,1,12975
2022-11-13,2,12654
2022-11-13,3,12370
2022-11-13,4,12270
2022-11-13,5,12301
2022-11-13,6,12556
2022-11-13,7,13022
2022-11-13,8,13495
2022-11-13,9,14222
2022-11-13,10,14694
2022-11-13,11,14955
2022-11-13,12,15018
2022-11-13,13,15261
2022-11-13,14,15105
2022-11-13,15,15314
2022-11-13,16,15819
2022-11-13,17,16778
2022-11-13,18,17654
2022-11-13,19,17139
2022-11-13,20,16725
2022-11-13,21,16354
2022-11-13,22,15753
2022-11-13,23,14896
2022-11-13,24,14160
2022-11-14,1,13596
2022-11-14,2,13267
2022-11-14,3,13110
2022-11-14,4,13116
2022-11-14,5,13505
2022-11-14,6,14150
2022-11-14,7,15323
2022-11-14,8,16598
2022-11-14,9,17030
2022-11-14,10,16757
2022-11-14,11,16392
2022-11-14,12,16401
2022-11-14,13,16614
2022-11-14,14,16666
2022-11-14,15,16930
2022-11-14,16,17324
2022-11-14,17,17928
2022-11-14,18,18704
2022-11-14,19,18157
2022-11-14,20,17839
2022-11-14,21,17467
2022-11-14,22,16821
2022-11-14,23,15763
2022-11-14,24,14766
2022-11-15,1,14251
2022-11-15,2,13952
2022-11-15,3,13620
2022-11-15,4,13542
2022-11-15,5,13583
2022-11-15,6,14113
2022-11-15,7,15481
2022-11-15,8,16423
2022-11-15,9,16798
2022-11-15,10,16775
2022-11-15,11,17251
2022-11-15,12,17441
2022-11-15,13,17568
2022-11-15,14,17601
2022-11-15,15,17278
2022-11-15,16,17596
2022-11-15,17,18559
2022-11-15,18,18998
2022-11-15,19,18548
2022-11-15,20,18155
2022-11-15,21,17814
2022-11-15,22,17193
2022-11-15,23,16180
2022-11-15,24,15163
2022-11-16,1,14709
2022-11-16,2,14360
2022-11-16,3,14180
2022-11-16,4,13988
2022-11-16,5,14018
2022-11-16,6,14588
2022-11-16,7,15822
2022-11-16,8,17075
2022-11-16,9,17510
2022-11-16,10,17639
2022-11-16,11,17730
2022-11-16,12,17712
2022-11-16,13,17625
2022-11-16,14,17787
2022-11-16,15,17868
2022-11-16,16,18012
2022-11-16,17,18312
2022-11-16,18,18817
2022-11-16,19,18597
2022-11-16,20,18253
2022-11-16,21,18009
2022-11-16,22,17160
2022-11-16,23,16046
2022-11-16,24,15064
2022-11-17,1,14619
2022-11-17,2,14165
2022-11-17,3,13722
2022-11-17,4,13640
2022-11-17,5,13907
2022-11-17,6,14666
2022-11-17,7,15774
2022-11-17,8,16987
2022-11-17,9,17462
2022-11-17,10,17416
2022-11-17,11,17028
2022-11-17,12,16860
2022-11-17,13,16961
2022-11-17,14,17083
2022-11-17,15,17285
2022-11-17,16,17558
2022-11-17,17,18215
2022-11-17,18,18807
2022-11-17,19,18384
2022-11-17,20,18063
2022-11-17,21,17732
2022-11-17,22,16764
2022-11-17,23,16020
2022-11-17,24,15191
2022-11-18,1,14548
2022-11-18,2,14279
2022-11-18,3,14102
2022-11-18,4,14106
2022-11-18,5,14183
2022-11-18,6,14791
2022-11-18,7,15851
2022-11-18,8,16973
2022-11-18,9,17415
2022-11-18,10,17575
2022-11-18,11,17657
2022-11-18,12,17467
2022-11-18,13,17479
2022-11-18,14,17427
2022-11-18,15,17339
2022-11-18,16,17530
2022-11-18,17,18165
2022-11-18,18,18752
2022-11-18,19,18122
2022-11-18,20,17821
2022-11-18,21,17494
2022-11-18,22,16948
2022-11-18,23,16022
2022-11-18,24,15015
2022-11-19,1,14460
2022-11-19,2,14056
2022-11-19,3,13850
2022-11-19,4,13787
2022-11-19,5,13762
2022-11-19,6,14135
2022-11-19,7,14785
2022-11-19,8,15456
2022-11-19,9,16080
2022-11-19,10,16606
2022-11-19,11,16857
2022-11-19,12,16791
