Date,Hour,Ontario Demand
2021-04-08,3,11257
2021-04-08,4,11452
2021-04-08,5,11940
2021-04-08,6,12944
2021-04-08,7,13601
2021-04-08,8,14024
2021-04-08,9,13980
2021-04-08,10,13614
2021-04-08,11,13560
2021-04-08,12,13575
2021-04-08,13,13215
2021-04-08,14,13096
2021-04-08,15,13268
2021-04-08,16,13548
2021-04-08,17,14252
2021-04-08,18,14577
2021-04-08,19,14885
2021-04-08,20,15161
2021-04-08,21,14337
2021-04-08,22,13321
2021-04-08,23,12421
2021-04-08,24,11869
2021-04-09,1,11465
2021-04-09,2,11391
2021-04-09,3,11231
2021-04-09,4,11182
2021-04-09,5,11614
2021-04-09,6,12612
2021-04-09,7,13588
2021-04-09,8,14311
2021-04-09,9,14369
2021-04-09,10,14129
2021-04-09,11,14043
2021-04-09,12,14040
2021-04-09,13,14125
2021-04-09,14,13884
2021-04-09,15,13737
2021-04-09,16,13796
2021-04-09,17,14186
2021-04-09,18,14201
2021-04-09,19,14374
2021-04-09,20,14484
2021-04-09,21,13980
2021-04-09,22,13157
2021-04-09,23,12327
2021-04-09,24,11573
2021-04-10,1,11134
2021-04-10,2,10994
2021-04-10,3,10995
2021-04-10,4,10976
2021-04-10,5,11141
2021-04-10,6,11776
2021-04-10,7,11892
2021-04-10,8,12238
2021-04-10,9,12501
2021-04-10,10,12448
2021-04-10,11,12456
2021-04-10,12,12481
2021-04-10,13,12283
2021-04-10,14,12156
2021-04-10,15,12425
2021-04-10,16,12802
2021-04-10,17,13395
2021-04-10,18,13615
2021-04-10,19,13718
2021-04-10,20,13854
2021-04-10,21,13258
2021-04-10,22,12660
2021-04-10,23,11848
2021-04-10,24,11248
2021-04-11,1,10800
2021-04-11,2,10593
2021-04-11,3,10498
2021-04-11,4,10513
2021-04-11,5,10625
2021-04-11,6,10864
2021-04-11,7,11247
2021-04-11,8,11846
2021-04-11,9,12594
2021-04-11,10,13106
2021-04-11,11,13337
2021-04-11,12,13437
2021-04-11,13,13347
2021-04-11,14,13238
2021-04-11,15,13389
2021-04-11,16,13797
2021-04-11,17,14552
2021-04-11,18,14665
2021-04-11,19,14552
2021-04-11,20,14381
2021-04-11,21,13741
2021-04-11,22,13077
2021-04-11,23,12338
2021-04-11,24,11777
2021-04-12,1,11513
2021-04-12,2,11266
2021-04-12,3,11359
2021-04-12,4,11501
2021-04-12,5,11799
2021-04-12,6,13010
2021-04-12,7,13812
2021-04-12,8,14539
2021-04-12,9,15079
2021-04-12,10,15335
2021-04-12,11,15468
2021-04-12,12,15392
2021-04-12,13,15039
2021-04-12,14,14833
2021-04-12,15,14840
2021-04-12,16,15015
2021-04-12,17,15499
2021-04-12,18,15553
2021-04-12,19,15587
2021-04-12,20,15572
2021-04-12,21,14764
2021-04-12,22,13911
2021-04-12,23,13106
2021-04-12,24,12609
2021-04-13,1,12003
2021-04-13,2,11789
2021-04-13,3,11772
2021-04-13,4,11917
2021-04-13,5,12305
2021-04-13,6,13296
2021-04-13,7,14131
2021-04-13,8,14705
2021-04-13,9,14482
2021-04-13,10,14332
2021-04-13,11,14510
2021-04-13,12,14294
2021-04-13,13,13831
2021-04-13,14,13569
2021-04-13,15,13599
2021-04-13,16,13804
2021-04-13,17,14340
2021-04-13,18,14611
2021-04-13,19,14944
2021-04-13,20,15242
2021-04-13,21,14662
2021-04-13,22,13804
2021-04-13,23,12995
2021-04-13,24,12170
2021-04-14,1,11727
2021-04-14,2,11594
2021-04-14,3,11680
2021-04-14,4,11959
2021-04-14,5,12447
2021-04-14,6,13434
2021-04-14,7,14157
2021-04-14,8,14444
2021-04-14,9,14076
2021-04-14,10,13370
2021-04-14,11,13205
2021-04-14,12,13246
2021-04-14,13,13282
2021-04-14,14,13100
2021-04-14,15,13319
2021-04-14,16,13770
2021-04-14,17,14650
2021-04-14,18,14662
2021-04-14,19,14770
2021-04-14,20,14998
2021-04-14,21,14529
2021-04-14,22,13769
2021-04-14,23,13025
2021-04-14,24,12622
2021-04-15,1,12297
2021-04-15,2,12128
2021-04-15,3,12042
2021-04-15,4,12140
2021-04-15,5,12523
2021-04-15,6,13338
2021-04-15,7,14302
2021-04-15,8,14902
2021-04-15,9,15335
2021-04-15,10,15388
2021-04-15,11,15409
2021-04-15,12,15509
2021-04-15,13,15207
2021-04-15,14,14923
2021-04-15,15,14937
2021-04-15,16,15117
2021-04-15,17,15554
2021-04-15,18,15538
2021-04-15,19,15714
2021-04-15,20,15775
2021-04-15,21,15079
2021-04-15,22,14237
2021-04-15,23,13345
2021-04-15,24,12631
2021-04-16,1,12198
2021-04-16,2,11904
2021-04-16,3,11846
2021-04-16,4,12012
2021-04-16,5,12585
2021-04-16,6,13566
2021-04-16,7,14246
2021-04-16,8,14934
2021-04-16,9,15191
2021-04-16,10,15223
2021-04-16,11,15206
2021-04-16,12,15061
2021-04-16,13,15005
2021-04-16,14,14898
2021-04-16,15,14790
2021-04-16,16,15074
2021-04-16,17,15551
2021-04-16,18,15629
2021-04-16,19,15778
2021-04-16,20,15811
2021-04-16,21,15144
2021-04-16,22,14338
2021-04-16,23,13292
2021-04-16,24,12573
2021-04-17,1,12131
2021-04-17,2,11910
2021-04-17,3,11843
2021-04-17,4,11924
2021-04-17,5,12030
2021-04-17,6,12442
2021-04-17,7,12968
2021-04-17,8,13565
2021-04-17,9,13701
2021-04-17,10,13558
2021-04-17,11,13685
2021-04-17,12,13608
2021-04-17,13,13305
2021-04-17,14,13020
2021-04-17,15,12927
2021-04-17,16,13142
2021-04-17,17,13729
2021-04-17,18,14031
2021-04-17,19,14167
2021-04-17,20,14350
2021-04-17,21,13988
2021-04-17,22,13396
2021-04-17,23,12599
2021-04-17,24,12029
2021-04-18,1,11619
2021-04-18,2,11433
2021-04-18,3,11354
2021-04-18,4,11406
2021-04-18,5,11667
2021-04-18,6,11997
2021-04-18,7,12219
2021-04-18,8,12590
2021-04-18,9,12621
2021-04-18,10,12427
2021-04-18,11,12308
2021-04-18,12,12504
2021-04-18,13,12483
2021-04-18,14,12506
2021-04-18,15,12537
2021-04-18,16,13133
2021-04-18,17,13922
2021-04-18,18,14118
2021-04-18,19,14087
2021-04-18,20,14254
2021-04-18,21,13888
2021-04-18,22,13310
2021-04-18,23,12596
2021-04-18,24,11999
2021-04-19,1,11602
2021-04-19,2,11455
2021-04-19,3,11408
2021-04-19,4,11939
2021-04-19,5,12248
2021-04-19,6,13331
2021-04-19,7,14010
2021-04-19,8,14199
2021-04-19,9,13998
2021-04-19,10,13435
2021-04-19,11,13289
2021-04-19,12,13340
2021-04-19,13,13349
2021-04-19,14,13487
2021-04-19,15,13519
2021-04-19,16,14051
2021-04-19,17,14793
2021-04-19,18,14947
2021-04-19,19,15059
2021-04-19,20,15302
2021-04-19,21,14837
2021-04-19,22,13955
2021-04-19,23,12926
2021-04-19,24,12474
2021-04-20,1,12131
2021-04-20,2,11847
2021-04-20,3,11819
2021-04-20,4,11970
2021-04-20,5,12394
2021-04-20,6,13514
2021-04-20,7,14438
2021-04-20,8,15156
2021-04-20,9,14851
2021-04-20,10,14961
2021-04-20,11,15173
2021-04-20,12,15307
2021-04-20,13,15230
2021-04-20,14,15044
2021-04-20,15,15391
2021-04-20,16,15983
2021-04-20,17,16592
2021-04-20,18,16644
2021-04-20,19,16320
2021-04-20,20,16330
2021-04-20,21,15670
2021-04-20,22,14755
2021-04-20,23,13860
2021-04-20,24,13349
2021-04-21,1,12977
2021-04-21,2,12867
2021-04-21,3,12837
2021-04-21,4,12998
2021-04-21,5,13554
2021-04-21,6,14520
2021-04-21,7,15262
2021-04-21,8,16031
2021-04-21,9,16162
2021-04-21,10,16132
2021-04-21,11,16008
2021-04-21,12,15769
2021-04-21,13,15377
2021-04-21,14,15078
2021-04-21,15,14889
2021-04-21,16,15151
2021-04-21,17,15973
2021-04-21,18,16017
2021-04-21,19,16229
2021-04-21,20,16552
2021-04-21,21,16173
2021-04-21,22,15212
2021-04-21,23,14292
2021-04-21,24,13672
2021-04-22,1,13156
2021-04-22,2,12909
2021-04-22,3,12875
2021-04-22,4,12967
2021-04-22,5,13309
2021-04-22,6,14304
2021-04-22,7,15203
2021-04-22,8,15806
2021-04-22,9,15442
2021-04-22,10,14747
2021-04-22,11,14997
2021-04-22,12,14968
2021-04-22,13,14765
2021-04-22,14,14460
2021-04-22,15,14615
2021-04-22,16,14899
2021-04-22,17,15551
2021-04-22,18,15444
2021-04-22,19,15836
2021-04-22,20,16401
2021-04-22,21,15842
2021-04-22,22,14745
2021-04-22,23,13879
2021-04-22,24,13227
2021-04-23,1,12810
2021-04-23,2,12619
2021-04-23,3,12560
2021-04-23,4,12718
2021-04-23,5,13230
2021-04-23,6,14334
2021-04-23,7,14608
2021-04-23,8,14478
2021-04-23,9,14035
2021-04-23,10,13645
2021-04-23,11,13484
2021-04-23,12,13508
2021-04-23,13,13047
2021-04-23,14,12713
2021-04-23,15,12578
2021-04-23,16,12927
2021-04-23,17,13593
2021-04-23,18,14002
2021-04-23,19,14340
2021-04-23,20,14566
2021-04-23,21,14443
2021-04-23,22,13526
2021-04-23,23,12797
2021-04-23,24,12068
2021-04-24,1,11715
2021-04-24,2,11560
2021-04-24,3,11473
2021-04-24,4,11689
2021-04-24,5,11837
2021-04-24,6,12164
2021-04-24,7,12550
2021-04-24,8,12699
2021-04-24,9,12748
2021-04-24,10,12518
2021-04-24,11,12330
2021-04-24,12,12424
2021-04-24,13,12379
2021-04-24,14,12444
2021-04-24,15,12581
2021-04-24,16,13092
2021-04-24,17,13548
2021-04-24,18,13909
2021-04-24,19,13981
2021-04-24,20,13863
2021-04-24,21,13687
2021-04-24,22,13091
2021-04-24,23,12345
2021-04-24,24,11747
2021-04-25,1,11312
2021-04-25,2,11112
2021-04-25,3,10954
2021-04-25,4,11063
2021-04-25,5,11221
2021-04-25,6,11362
2021-04-25,7,11720
2021-04-25,8,12267
2021-04-25,9,12726
2021-04-25,10,13010
2021-04-25,11,13131
2021-04-25,12,13088
2021-04-25,13,12785
2021-04-25,14,12665
2021-04-25,15,12831
2021-04-25,16,13193
2021-04-25,17,13856
2021-04-25,18,14243
2021-04-25,19,14474
2021-04-25,20,14929
2021-04-25,21,14655
2021-04-25,22,14191
2021-04-25,23,13306
2021-04-25,24,12584
2021-04-26,1,12368
2021-04-26,2,12274
2021-04-26,3,12318
2021-04-26,4,12546
2021-04-26,5,13126
2021-04-26,6,13767
2021-04-26,7,14556
2021-04-26,8,14805
2021-04-26,9,14552
2021-04-26,10,13997
2021-04-26,11,13941
2021-04-26,12,14185
2021-04-26,13,13903
2021-04-26,14,13634
2021-04-26,15,13753
2021-04-26,16,14134
2021-04-26,17,14880
2021-04-26,18,15113
2021-04-26,19,15274
2021-04-26,20,15368
2021-04-26,21,14908
2021-04-26,22,14196
2021-04-26,23,13334
2021-04-26,24,12761
2021-04-27,1,12417
2021-04-27,2,12055
2021-04-27,3,11882
2021-04-27,4,12011
2021-04-27,5,12674
2021-04-27,6,13575
2021-04-27,7,14416
2021-04-27,8,14856
2021-04-27,9,14836
2021-04-27,10,14501
2021-04-27,11,14107
2021-04-27,12,13806
2021-04-27,13,13439
2021-04-27,14,13315
2021-04-27,15,13415
2021-04-27,16,13792
2021-04-27,17,14464
2021-04-27,18,14812
2021-04-27,19,15116
2021-04-27,20,15202
2021-04-27,21,14643
2021-04-27,22,13761
2021-04-27,23,12750
2021-04-27,24,12202
2021-04-28,1,11939
2021-04-28,2,11673
2021-04-28,3,11553
2021-04-28,4,11642
2021-04-28,5,12131
2021-04-28,6,12954
2021-04-28,7,13527
2021-04-28,8,14095
2021-04-28,9,14509
2021-04-28,10,14725
2021-04-28,11,15228
2021-04-28,12,15453
2021-04-28,13,14927
2021-04-28,14,14274
2021-04-28,15,14189
2021-04-28,16,14526
2021-04-28,17,15121
2021-04-28,18,15250
2021-04-28,19,15187
2021-04-28,20,15263
2021-04-28,21,14762
2021-04-28,22,13893
2021-04-28,23,13046
2021-04-28,24,12369
2021-04-29,1,12047
2021-04-29,2,11882
2021-04-29,3,11819
2021-04-29,4,11917
2021-04-29,5,12376
2021-04-29,6,13265
2021-04-29,7,13992
2021-04-29,8,14984
2021-04-29,9,15048
2021-04-29,10,15225
2021-04-29,11,15501
2021-04-29,12,15381
2021-04-29,13,15189
2021-04-29,14,15081
2021-04-29,15,15149
2021-04-29,16,15310
2021-04-29,17,15483
2021-04-29,18,15474
2021-04-29,19,15488
2021-04-29,20,15405
2021-04-29,21,14677
2021-04-29,22,13778
2021-04-29,23,12796
2021-04-29,24,12116
2021-04-30,1,11757
2021-04-30,2,11545
2021-04-30,3,11429
2021-04-30,4,11545
2021-04-30,5,11880
2021-04-30,6,12775
2021-04-30,7,13724
2021-04-30,8,14381
2021-04-30,9,14401
2021-04-30,10,14400
2021-04-30,11,14495
2021-04-30,12,14463
2021-04-30,13,14041
2021-04-30,14,13740
2021-04-30,15,13923
2021-04-30,16,14150
2021-04-30,17,14344
2021-04-30,18,14421
2021-04-30,19,14544
2021-04-30,20,14919
2021-04-30,21,14659
2021-04-30,22,13920
2021-04-30,23,13149
2021-04-30,24,12501
2021-05-01,1,12208
2021-05-01,2,11992
2021-05-01,3,11942
2021-05-01,4,12073
2021-05-01,5,12319
2021-05-01,6,12559
2021-05-01,7,12933
2021-05-01,8,12915
2021-05-01,9,12818
2021-05-01,10,12624
2021-05-01,11,12724
2021-05-01,12,12591
2021-05-01,13,12354
2021-05-01,14,12132
2021-05-01,15,11989
2021-05-01,16,12669
2021-05-01,17,13696
2021-05-01,18,14121
2021-05-01,19,14251
2021-05-01,20,14137
2021-05-01,21,13584
2021-05-01,22,13095
2021-05-01,23,12324
2021-05-01,24,11693
2021-05-02,1,11324
2021-05-02,2,11049
2021-05-02,3,11122
2021-05-02,4,11050
2021-05-02,5,11212
2021-05-02,6,11218
2021-05-02,7,11541
2021-05-02,8,12217
2021-05-02,9,12826
2021-05-02,10,12917
2021-05-02,11,13005
2021-05-02,12,13002
2021-05-02,13,12575
2021-05-02,14,12264
2021-05-02,15,12364
2021-05-02,16,12724
2021-05-02,17,13486
2021-05-02,18,13745
2021-05-02,19,13759
2021-05-02,20,14017
2021-05-02,21,13641
2021-05-02,22,13087
2021-05-02,23,12266
2021-05-02,24,11678
2021-05-03,1,11260
2021-05-03,2,11044
2021-05-03,3,10984
2021-05-03,4,11081
2021-05-03,5,11668
2021-05-03,6,12577
2021-05-03,7,13495
2021-05-03,8,14463
2021-05-03,9,14804
2021-05-03,10,14826
2021-05-03,11,14962
2021-05-03,12,15299
2021-05-03,13,14982
2021-05-03,14,14802
2021-05-03,15,14982
2021-05-03,16,15354
2021-05-03,17,15882
2021-05-03,18,15646
2021-05-03,19,15406
2021-05-03,20,15379
2021-05-03,21,14511
2021-05-03,22,13817
2021-05-03,23,12947
2021-05-03,24,12440
2021-05-04,1,11962
2021-05-04,2,11935
2021-05-04,3,11829
2021-05-04,4,11870
2021-05-04,5,12183
2021-05-04,6,12984
2021-05-04,7,14002
2021-05-04,8,14786
2021-05-04,9,15057
2021-05-04,10,15131
2021-05-04,11,15196
2021-05-04,12,15149
2021-05-04,13,15136
2021-05-04,14,15053
2021-05-04,15,14754
2021-05-04,16,15084
2021-05-04,17,15544
2021-05-04,18,15031
2021-05-04,19,14692
2021-05-04,20,15091
2021-05-04,21,14593
2021-05-04,22,13788
2021-05-04,23,12981
2021-05-04,24,12381
2021-05-05,1,12023
2021-05-05,2,11780
2021-05-05,3,11726
2021-05-05,4,11784
2021-05-05,5,12254
2021-05-05,6,13105
2021-05-05,7,13958
2021-05-05,8,14617
2021-05-05,9,14846
2021-05-05,10,14739
2021-05-05,11,14743
2021-05-05,12,14707
2021-05-05,13,14492
2021-05-05,14,14202
2021-05-05,15,14204
2021-05-05,16,14460
2021-05-05,17,14852
2021-05-05,18,14961
2021-05-05,19,15135
2021-05-05,20,15450
2021-05-05,21,15132
2021-05-05,22,14244
2021-05-05,23,13294
2021-05-05,24,12563
2021-05-06,1,12223
2021-05-06,2,11999
2021-05-06,3,11960
2021-05-06,4,12228
2021-05-06,5,12729
2021-05-06,6,13579
2021-05-06,7,14100
2021-05-06,8,14088
2021-05-06,9,13836
2021-05-06,10,13601
2021-05-06,11,13572
2021-05-06,12,13651
2021-05-06,13,13534
2021-05-06,14,13403
2021-05-06,15,13414
2021-05-06,16,13774
2021-05-06,17,14299
2021-05-06,18,14665
2021-05-06,19,14974
2021-05-06,20,15135
2021-05-06,21,14700
2021-05-06,22,14120
2021-05-06,23,13219
2021-05-06,24,12449
2021-05-07,1,12101
2021-05-07,2,11980
2021-05-07,3,11970
2021-05-07,4,12081
2021-05-07,5,12506
2021-05-07,6,13400
2021-05-07,7,14056
2021-05-07,8,14474
2021-05-07,9,14609
2021-05-07,10,14251
2021-05-07,11,14126
2021-05-07,12,14249
2021-05-07,13,14206
2021-05-07,14,13841
2021-05-07,15,13648
2021-05-07,16,13970
2021-05-07,17,14370
2021-05-07,18,14351
2021-05-07,19,14467
2021-05-07,20,14776
2021-05-07,21,14478
2021-05-07,22,13819
2021-05-07,23,13041
2021-05-07,24,12346
2021-05-08,1,11794
2021-05-08,2,11441
2021-05-08,3,11333
2021-05-08,4,11521
2021-05-08,5,11524
2021-05-08,6,11749
2021-05-08,7,12206
2021-05-08,8,12570
2021-05-08,9,12679
2021-05-08,10,12704
2021-05-08,11,12780
2021-05-08,12,13139
2021-05-08,13,12951
2021-05-08,14,12621
2021-05-08,15,12634
2021-05-08,16,12888
2021-05-08,17,13460
2021-05-08,18,13792
2021-05-08,19,13820
2021-05-08,20,14055
2021-05-08,21,13953
2021-05-08,22,13403
2021-05-08,23,12742
2021-05-08,24,12155
2021-05-09,1,11715
2021-05-09,2,11307
2021-05-09,3,11284
2021-05-09,4,11300
2021-05-09,5,11407
2021-05-09,6,11425
2021-05-09,7,11618
2021-05-09,8,11852
2021-05-09,9,12071
2021-05-09,10,12040
2021-05-09,11,12122
2021-05-09,12,12522
2021-05-09,13,12531
2021-05-09,14,12370
2021-05-09,15,12557
2021-05-09,16,12970
2021-05-09,17,13341
2021-05-09,18,13387
2021-05-09,19,13629
2021-05-09,20,14203
2021-05-09,21,14042
2021-05-09,22,13387
2021-05-09,23,12614
2021-05-09,24,11880
2021-05-10,1,11545
2021-05-10,2,11523
2021-05-10,3,11630
2021-05-10,4,11850
2021-05-10,5,12388
2021-05-10,6,13196
2021-05-10,7,13997
2021-05-10,8,14199
2021-05-10,9,13661
2021-05-10,10,13460
2021-05-10,11,13522
2021-05-10,12,13858
2021-05-10,13,13785
2021-05-10,14,13590
2021-05-10,15,13473
2021-05-10,16,13611
2021-05-10,17,14186
2021-05-10,18,14296
2021-05-10,19,14556
2021-05-10,20,14962
2021-05-10,21,14703
2021-05-10,22,14081
2021-05-10,23,13117
2021-05-10,24,12444
2021-05-11,1,11935
2021-05-11,2,11697
2021-05-11,3,11631
2021-05-11,4,11731
2021-05-11,5,12362
2021-05-11,6,13152
2021-05-11,7,13871
2021-05-11,8,14197
2021-05-11,9,14241
2021-05-11,10,14112
2021-05-11,11,14099
2021-05-11,12,14060
2021-05-11,13,13858
2021-05-11,14,13714
2021-05-11,15,13791
2021-05-11,16,14209
2021-05-11,17,15024
2021-05-11,18,15179
2021-05-11,19,15358
2021-05-11,20,15567
2021-05-11,21,14982
2021-05-11,22,14295
2021-05-11,23,13287
2021-05-11,24,12678
2021-05-12,1,12327
2021-05-12,2,11955
2021-05-12,3,11854
2021-05-12,4,11862
2021-05-12,5,12289
2021-05-12,6,13096
2021-05-12,7,13776
2021-05-12,8,14012
2021-05-12,9,13499
2021-05-12,10,13114
2021-05-12,11,13117
2021-05-12,12,13168
2021-05-12,13,13041
2021-05-12,14,12951
2021-05-12,15,12685
2021-05-12,16,12870
2021-05-12,17,13508
2021-05-12,18,13866
2021-05-12,19,14145
2021-05-12,20,14522
2021-05-12,21,14497
2021-05-12,22,13907
2021-05-12,23,12834
2021-05-12,24,11864
2021-05-13,1,11634
2021-05-13,2,11470
2021-05-13,3,11384
2021-05-13,4,11639
2021-05-13,5,11957
2021-05-13,6,12885
2021-05-13,7,13629
2021-05-13,8,14006
2021-05-13,9,13691
2021-05-13,10,13289
2021-05-13,11,13224
2021-05-13,12,13326
2021-05-13,13,13271
2021-05-13,14,13125
2021-05-13,15,13193
2021-05-13,16,13631
2021-05-13,17,13980
2021-05-13,18,14174
2021-05-13,19,14351
2021-05-13,20,14525
2021-05-13,21,14546
2021-05-13,22,13768
2021-05-13,23,12812
2021-05-13,24,12068
2021-05-14,1,11714
2021-05-14,2,11481
2021-05-14,3,11398
2021-05-14,4,11507
2021-05-14,5,11953
2021-05-14,6,12699
2021-05-14,7,13360
2021-05-14,8,13582
2021-05-14,9,13593
2021-05-14,10,13212
2021-05-14,11,13263
2021-05-14,12,13359
2021-05-14,13,13221
2021-05-14,14,12904
2021-05-14,15,12763
2021-05-14,16,13108
2021-05-14,17,13489
2021-05-14,18,13817
2021-05-14,19,14039
2021-05-14,20,14290
2021-05-14,21,14159
2021-05-14,22,13523
2021-05-14,23,12657
2021-05-14,24,11880
2021-05-15,1,11412
2021-05-15,2,11132
2021-05-15,3,10916
2021-05-15,4,10906
2021-05-15,5,11159
2021-05-15,6,11270
2021-05-15,7,11715
2021-05-15,8,12189
2021-05-15,9,12341
2021-05-15,10,12229
2021-05-15,11,12283
2021-05-15,12,12340
2021-05-15,13,12329
2021-05-15,14,12198
2021-05-15,15,12200
2021-05-15,16,12443
2021-05-15,17,13165
2021-05-15,18,13500
2021-05-15,19,13522
2021-05-15,20,13630
2021-05-15,21,13720
2021-05-15,22,13127
2021-05-15,23,12291
2021-05-15,24,11711
2021-05-16,1,11215
2021-05-16,2,10949
2021-05-16,3,10782
2021-05-16,4,10821
2021-05-16,5,11010
2021-05-16,6,11007
2021-05-16,7,11250
2021-05-16,8,11623
2021-05-16,9,11964
2021-05-16,10,12160
2021-05-16,11,12314
2021-05-16,12,12375
2021-05-16,13,12417
2021-05-16,14,12238
2021-05-16,15,12226
2021-05-16,16,12619
2021-05-16,17,13502
2021-05-16,18,13949
2021-05-16,19,14014
2021-05-16,20,14098
2021-05-16,21,14092
2021-05-16,22,13431
2021-05-16,23,12640
2021-05-16,24,11990
2021-05-17,1,11474
2021-05-17,2,11324
2021-05-17,3,11171
2021-05-17,4,11342
2021-05-17,5,11842
2021-05-17,6,12571
2021-05-17,7,13168
2021-05-17,8,13894
2021-05-17,9,13907
2021-05-17,10,13704
2021-05-17,11,13780
2021-05-17,12,13986
2021-05-17,13,13997
2021-05-17,14,13952
2021-05-17,15,14048
2021-05-17,16,14393
2021-05-17,17,15119
2021-05-17,18,15334
2021-05-17,19,15373
2021-05-17,20,15216
2021-05-17,21,14956
2021-05-17,22,13981
2021-05-17,23,12906
2021-05-17,24,12179
2021-05-18,1,11819
2021-05-18,2,11475
2021-05-18,3,11350
2021-05-18,4,11415
2021-05-18,5,11764
2021-05-18,6,12259
2021-05-18,7,13036
2021-05-18,8,13512
2021-05-18,9,13835
2021-05-18,10,13981
2021-05-18,11,14237
2021-05-18,12,14370
2021-05-18,13,14424
2021-05-18,14,14497
2021-05-18,15,14682
2021-05-18,16,15124
2021-05-18,17,16029
2021-05-18,18,16194
2021-05-18,19,16148
2021-05-18,20,16066
2021-05-18,21,15806
2021-05-18,22,14801
2021-05-18,23,13604
2021-05-18,24,12724
2021-05-19,1,12239
2021-05-19,2,11864
2021-05-19,3,11673
2021-05-19,4,11706
2021-05-19,5,12050
2021-05-19,6,12707
2021-05-19,7,13486
2021-05-19,8,14292
2021-05-19,9,14551
2021-05-19,10,14768
2021-05-19,11,15102
2021-05-19,12,15572
2021-05-19,13,15733
2021-05-19,14,15921
2021-05-19,15,16398
2021-05-19,16,16947
2021-05-19,17,17332
2021-05-19,18,17277
2021-05-19,19,16862
2021-05-19,20,16623
2021-05-19,21,16440
2021-05-19,22,15281
2021-05-19,23,14103
2021-05-19,24,13084
2021-05-20,1,12613
2021-05-20,2,12299
2021-05-20,3,12040
2021-05-20,4,12029
2021-05-20,5,12406
2021-05-20,6,13063
2021-05-20,7,13886
2021-05-20,8,14873
2021-05-20,9,15263
2021-05-20,10,15506
2021-05-20,11,15796
2021-05-20,12,16244
2021-05-20,13,16587
2021-05-20,14,17080
2021-05-20,15,17584
2021-05-20,16,17904
2021-05-20,17,18523
2021-05-20,18,18622
2021-05-20,19,18425
2021-05-20,20,17969
2021-05-20,21,17538
2021-05-20,22,16456
2021-05-20,23,14975
2021-05-20,24,13803
2021-05-21,1,13207
2021-05-21,2,12464
2021-05-21,3,12023
2021-05-21,4,11939
2021-05-21,5,12161
2021-05-21,6,12837
2021-05-21,7,13751
2021-05-21,8,14773
2021-05-21,9,15558
2021-05-21,10,16330
2021-05-21,11,16956
2021-05-21,12,17527
2021-05-21,13,17787
2021-05-21,14,18041
2021-05-21,15,18407
2021-05-21,16,18767
2021-05-21,17,19076
2021-05-21,18,19243
2021-05-21,19,19178
2021-05-21,20,18798
2021-05-21,21,18317
2021-05-21,22,17144
2021-05-21,23,15594
2021-05-21,24,14535
2021-05-22,1,13703
2021-05-22,2,13072
2021-05-22,3,12545
2021-05-22,4,12305
2021-05-22,5,12327
2021-05-22,6,12412
2021-05-22,7,12946
2021-05-22,8,13772
2021-05-22,9,14717
2021-05-22,10,15659
2021-05-22,11,16520
2021-05-22,12,16626
2021-05-22,13,16317
2021-05-22,14,16125
2021-05-22,15,16222
2021-05-22,16,16537
2021-05-22,17,17081
2021-05-22,18,17060
2021-05-22,19,16841
2021-05-22,20,16518
2021-05-22,21,16347
2021-05-22,22,15665
2021-05-22,23,14532
2021-05-22,24,13436
2021-05-23,1,12611
2021-05-23,2,12186
2021-05-23,3,11837
2021-05-23,4,11568
2021-05-23,5,11516
2021-05-23,6,11454
2021-05-23,7,12232
2021-05-23,8,13536
2021-05-23,9,14416
2021-05-23,10,14808
2021-05-23,11,14780
2021-05-23,12,14715
2021-05-23,13,14435
2021-05-23,14,14206
2021-05-23,15,14230
2021-05-23,16,14654
2021-05-23,17,15150
2021-05-23,18,15588
2021-05-23,19,15098
2021-05-23,20,14724
2021-05-23,21,14578
2021-05-23,22,13787
2021-05-23,23,12866
2021-05-23,24,12128
2021-05-24,1,11485
2021-05-24,2,11082
2021-05-24,3,10863
2021-05-24,4,10822
2021-05-24,5,10874
2021-05-24,6,10905
2021-05-24,7,11285
2021-05-24,8,11591
2021-05-24,9,11768
2021-05-24,10,12039
2021-05-24,11,12525
2021-05-24,12,12584
2021-05-24,13,12562
2021-05-24,14,12584
2021-05-24,15,12819
2021-05-24,16,13653
2021-05-24,17,14751
2021-05-24,18,15131
2021-05-24,19,15164
2021-05-24,20,14871
2021-05-24,21,14610
2021-05-24,22,13905
2021-05-24,23,12832
2021-05-24,24,11982
2021-05-25,1,11493
2021-05-25,2,11162
2021-05-25,3,11042
2021-05-25,4,11236
2021-05-25,5,11475
2021-05-25,6,12185
2021-05-25,7,13317
2021-05-25,8,14503
2021-05-25,9,15109
2021-05-25,10,15492
2021-05-25,11,15953
2021-05-25,12,16635
2021-05-25,13,17269
2021-05-25,14,17661
2021-05-25,15,18022
2021-05-25,16,18500
2021-05-25,17,19381
2021-05-25,18,19443
2021-05-25,19,18785
2021-05-25,20,18394
2021-05-25,21,17997
2021-05-25,22,16841
2021-05-25,23,15436
2021-05-25,24,14407
2021-05-26,1,13670
2021-05-26,2,13144
2021-05-26,3,12978
2021-05-26,4,12856
2021-05-26,5,13145
2021-05-26,6,14043
2021-05-26,7,15042
2021-05-26,8,16022
2021-05-26,9,16879
2021-05-26,10,16993
2021-05-26,11,16958
2021-05-26,12,17130
2021-05-26,13,16766
2021-05-26,14,16594
2021-05-26,15,16728
